"","Year","StateAbbr","StateDesc","CountyName","CountyFIPS","Measure","Data_Value_Unit","Data_Value_Type","Data_Value","Low_Confidence_Limit","High_Confidence_Limit","TotalPopulation","Geolocation","geoid","percentile_rank"
"1049",2020,"MN","Minnesota","Wright",27171,"Current asthma among adults aged >=18 years","%","Crude prevalence",9.2,8.8,9.7,5568,"POINT (-93.83602494 45.30712617)",27171100203,0.653413353338335
"1050",2020,"MN","Minnesota","Ramsey",27123,"Current asthma among adults aged >=18 years","%","Crude prevalence",8.4,8.1,8.8,4456,"POINT (-93.07593777 45.02394008)",27123042102,0.141035258814704
"1051",2020,"MN","Minnesota","Washington",27163,"Current asthma among adults aged >=18 years","%","Crude prevalence",8.3,7.8,8.8,6083,"POINT (-92.88337603 44.93427195)",27163071017,0.0945236309077269
"1052",2020,"MN","Minnesota","Stearns",27145,"Current asthma among adults aged >=18 years","%","Crude prevalence",8.3,8.1,8.6,3691,"POINT (-94.75015933 45.66337146)",27145010500,0.0945236309077269
"1053",2020,"MN","Minnesota","St. Louis",27137,"Current asthma among adults aged >=18 years","%","Crude prevalence",11.3,10.6,12.3,1812,"POINT (-92.08754314 46.80282065)",27137001300,0.969992498124531
"1054",2020,"MN","Minnesota","Rice",27131,"Current asthma among adults aged >=18 years","%","Crude prevalence",9.4,8.9,9.9,5541,"POINT (-93.29052259 44.31261679)",27131070901,0.731432858214554
"1055",2020,"MN","Minnesota","Wright",27171,"Current asthma among adults aged >=18 years","%","Crude prevalence",8.3,8,8.7,12767,"POINT (-93.62464547 45.26798939)",27171100100,0.0945236309077269
"1056",2020,"MN","Minnesota","Wadena",27159,"Current asthma among adults aged >=18 years","%","Crude prevalence",9.9,9.4,10.5,4876,"POINT (-95.09921604 46.41898761)",27159480300,0.868717179294824
"1057",2020,"MN","Minnesota","Ramsey",27123,"Current asthma among adults aged >=18 years","%","Crude prevalence",8.6,8.2,9,2022,"POINT (-93.12232304 44.9300626)",27123036900,0.246811702925731
"1058",2020,"MN","Minnesota","Scott",27139,"Current asthma among adults aged >=18 years","%","Crude prevalence",8.6,8.2,9.1,4444,"POINT (-93.53853416 44.78229239)",27139080600,0.246811702925731
"1059",2020,"MN","Minnesota","Steele",27147,"Current asthma among adults aged >=18 years","%","Crude prevalence",9.1,8.6,9.6,6704,"POINT (-93.21101239 44.10977035)",27147960300,0.591147786946737
"1060",2020,"MN","Minnesota","Wright",27171,"Current asthma among adults aged >=18 years","%","Crude prevalence",8.3,8,8.7,12818,"POINT (-93.71431885 45.19670876)",27171100801,0.0945236309077269
"1061",2020,"MN","Minnesota","Ramsey",27123,"Current asthma among adults aged >=18 years","%","Crude prevalence",8.2,7.9,8.6,5410,"POINT (-93.12607049 45.0479464)",27123040704,0.0622655663915979
"1062",2020,"MN","Minnesota","Stearns",27145,"Current asthma among adults aged >=18 years","%","Crude prevalence",8.9,8.5,9.4,2857,"POINT (-94.20313445 45.56648033)",27145000701,0.439609902475619
"1063",2020,"MN","Minnesota","St. Louis",27137,"Current asthma among adults aged >=18 years","%","Crude prevalence",8.8,8.5,9.2,7521,"POINT (-92.16707505 46.82650599)",27137000300,0.36384096024006
"1064",2020,"MN","Minnesota","Ramsey",27123,"Current asthma among adults aged >=18 years","%","Crude prevalence",8.7,8.4,9,3708,"POINT (-93.02418612 44.94454396)",27123037402,0.307576894223556
"1065",2020,"MN","Minnesota","Washington",27163,"Current asthma among adults aged >=18 years","%","Crude prevalence",8.3,7.9,8.7,4811,"POINT (-92.96760185 45.04414246)",27163070303,0.0945236309077269
"1066",2020,"MN","Minnesota","St. Louis",27137,"Current asthma among adults aged >=18 years","%","Crude prevalence",9,8.5,9.5,4428,"POINT (-92.05977303 46.85347518)",27137000100,0.517629407351838
"1067",2020,"MN","Minnesota","Washington",27163,"Current asthma among adults aged >=18 years","%","Crude prevalence",8.5,8.1,9,5090,"POINT (-92.9626738 45.0033282)",27163070906,0.190547636909227
"1068",2020,"MN","Minnesota","Todd",27153,"Current asthma among adults aged >=18 years","%","Crude prevalence",9.5,9,10.1,3852,"POINT (-94.87375865 45.98437702)",27153790600,0.77344336084021
"1069",2020,"MN","Minnesota","Washington",27163,"Current asthma among adults aged >=18 years","%","Crude prevalence",7.4,7,8,448,"POINT (-92.80153059 45.02513272)",27163070802,0.000750187546886722
"1070",2020,"MN","Minnesota","Redwood",27127,"Current asthma among adults aged >=18 years","%","Crude prevalence",9.7,9.2,10.3,2208,"POINT (-95.14081878 44.5343538)",27127750300,0.829707426856714
"1071",2020,"MN","Minnesota","Washington",27163,"Current asthma among adults aged >=18 years","%","Crude prevalence",7.9,7.5,8.3,1614,"POINT (-92.96475054 45.09446458)",27163070301,0.013503375843961
"1072",2020,"MN","Minnesota","Washington",27163,"Current asthma among adults aged >=18 years","%","Crude prevalence",8,7.6,8.5,2945,"POINT (-92.91210991 44.92914034)",27163071011,0.0255063765941485
"1073",2020,"MN","Minnesota","St. Louis",27137,"Current asthma among adults aged >=18 years","%","Crude prevalence",9.1,8.9,9.4,7009,"POINT (-92.42054854 46.89999435)",27137011100,0.591147786946737
"1074",2020,"MN","Minnesota","Stearns",27145,"Current asthma among adults aged >=18 years","%","Crude prevalence",9.6,9.1,10.2,7132,"POINT (-94.23706454 45.53308817)",27145000500,0.807951987996999
"1075",2020,"MN","Minnesota","St. Louis",27137,"Current asthma among adults aged >=18 years","%","Crude prevalence",9.2,9,9.5,2388,"POINT (-92.74538474 47.50674741)",27137012700,0.653413353338335
"1076",2020,"MN","Minnesota","Ramsey",27123,"Current asthma among adults aged >=18 years","%","Crude prevalence",8.1,7.7,8.6,3198,"POINT (-92.99455103 44.90515044)",27123042503,0.0412603150787697
"1077",2020,"MN","Minnesota","St. Louis",27137,"Current asthma among adults aged >=18 years","%","Crude prevalence",11.5,10.4,12.5,4787,"POINT (-92.08339422 46.81833631)",27137015700,0.974493623405851
"1078",2020,"MN","Minnesota","Swift",27151,"Current asthma among adults aged >=18 years","%","Crude prevalence",9.1,8.6,9.6,2241,"POINT (-95.98964401 45.28265789)",27151960400,0.591147786946737
"1079",2020,"MN","Minnesota","Stearns",27145,"Current asthma among adults aged >=18 years","%","Crude prevalence",8.2,8,8.5,5687,"POINT (-94.31500037 45.68236344)",27145010200,0.0622655663915979
"1080",2020,"MN","Minnesota","St. Louis",27137,"Current asthma among adults aged >=18 years","%","Crude prevalence",8.9,8.5,9.4,3676,"POINT (-91.90516551 46.9489984)",27137010500,0.439609902475619
"1081",2020,"MN","Minnesota","Ramsey",27123,"Current asthma among adults aged >=18 years","%","Crude prevalence",9,8.5,9.5,5229,"POINT (-93.0024044 45.00500898)",27123042700,0.517629407351838
"1082",2020,"MN","Minnesota","Todd",27153,"Current asthma among adults aged >=18 years","%","Crude prevalence",9.9,9.6,10.2,2686,"POINT (-95.01332071 46.28544054)",27153790200,0.868717179294824
"1083",2020,"MN","Minnesota","St. Louis",27137,"Current asthma among adults aged >=18 years","%","Crude prevalence",11,10.3,11.7,1454,"POINT (-92.08719245 46.79597826)",27137001700,0.957989497374344
"1084",2020,"MN","Minnesota","Wabasha",27157,"Current asthma among adults aged >=18 years","%","Crude prevalence",8.8,8.6,9.2,3446,"POINT (-92.2479153 44.26828638)",27157490500,0.36384096024006
"1085",2020,"MN","Minnesota","Stearns",27145,"Current asthma among adults aged >=18 years","%","Crude prevalence",7.8,7.5,8.3,6321,"POINT (-94.37730455 45.51097512)",27145011304,0.00525131282820705
"1086",2020,"MN","Minnesota","Ramsey",27123,"Current asthma among adults aged >=18 years","%","Crude prevalence",8.3,7.9,8.7,2601,"POINT (-93.01516764 45.08755003)",27123040502,0.0945236309077269
"1087",2020,"MN","Minnesota","Stearns",27145,"Current asthma among adults aged >=18 years","%","Crude prevalence",8.4,8,8.9,8833,"POINT (-94.23619125 45.57508501)",27145001001,0.141035258814704
"1088",2020,"MN","Minnesota","Scott",27139,"Current asthma among adults aged >=18 years","%","Crude prevalence",8.9,8.5,9.4,7720,"POINT (-93.58019264 44.68516949)",27139080800,0.439609902475619
"1089",2020,"MN","Minnesota","Stearns",27145,"Current asthma among adults aged >=18 years","%","Crude prevalence",9.4,8.8,10.1,3280,"POINT (-94.16584922 45.54781134)",27145000301,0.731432858214554
"1090",2020,"MN","Minnesota","Washington",27163,"Current asthma among adults aged >=18 years","%","Crude prevalence",8.4,7.9,8.9,4238,"POINT (-92.93337305 45.27716456)",27163070105,0.141035258814704
"1091",2020,"MN","Minnesota","Rice",27131,"Current asthma among adults aged >=18 years","%","Crude prevalence",8.6,8.2,9,6614,"POINT (-93.40371682 44.50095339)",27131070100,0.246811702925731
"1092",2020,"MN","Minnesota","Roseau",27135,"Current asthma among adults aged >=18 years","%","Crude prevalence",8.9,8.6,9.2,2160,"POINT (-96.10115019 48.85654)",27135970200,0.439609902475619
"1093",2020,"MN","Minnesota","Ramsey",27123,"Current asthma among adults aged >=18 years","%","Crude prevalence",8,7.7,8.5,1927,"POINT (-93.18122327 44.98697982)",27123042001,0.0255063765941485
"1094",2020,"MN","Minnesota","St. Louis",27137,"Current asthma among adults aged >=18 years","%","Crude prevalence",10.1,9.6,10.7,2244,"POINT (-92.55040979 47.53368653)",27137013000,0.899474868717179
"1095",2020,"MN","Minnesota","Ramsey",27123,"Current asthma among adults aged >=18 years","%","Crude prevalence",8.3,7.8,8.8,6991,"POINT (-93.02379266 45.1093333)",27123040100,0.0945236309077269
"1096",2020,"MN","Minnesota","Red Lake",27125,"Current asthma among adults aged >=18 years","%","Crude prevalence",9.2,8.9,9.4,1868,"POINT (-95.99888295 47.85488007)",27125010100,0.653413353338335
"1097",2020,"MN","Minnesota","Stearns",27145,"Current asthma among adults aged >=18 years","%","Crude prevalence",9.1,8.6,9.7,4489,"POINT (-94.1825703 45.58170608)",27145000901,0.591147786946737
"1098",2020,"MN","Minnesota","Redwood",27127,"Current asthma among adults aged >=18 years","%","Crude prevalence",9,8.7,9.4,1800,"POINT (-95.28953417 44.24067866)",27127750600,0.517629407351838
"1099",2020,"MN","Minnesota","Sherburne",27141,"Current asthma among adults aged >=18 years","%","Crude prevalence",8.8,8.5,9.2,7374,"POINT (-93.57157204 45.5125733)",27141030102,0.36384096024006
"1100",2020,"MN","Minnesota","Scott",27139,"Current asthma among adults aged >=18 years","%","Crude prevalence",8.3,7.9,8.8,4908,"POINT (-93.40504017 44.71852539)",27139080906,0.0945236309077269
"1101",2020,"MN","Minnesota","St. Louis",27137,"Current asthma among adults aged >=18 years","%","Crude prevalence",9.4,9.2,9.7,2151,"POINT (-92.79095409 47.18074329)",27137011300,0.731432858214554
"1102",2020,"MN","Minnesota","St. Louis",27137,"Current asthma among adults aged >=18 years","%","Crude prevalence",11.3,10.4,12.5,2602,"POINT (-92.07623076 46.80353639)",27137001400,0.969992498124531
"1103",2020,"MN","Minnesota","Ramsey",27123,"Current asthma among adults aged >=18 years","%","Crude prevalence",8.1,7.8,8.6,3697,"POINT (-93.21736393 45.05742565)",27123041106,0.0412603150787697
"1104",2020,"MN","Minnesota","St. Louis",27137,"Current asthma among adults aged >=18 years","%","Crude prevalence",9.2,9,9.5,2966,"POINT (-92.89121077 47.71465821)",27137015100,0.653413353338335
"1105",2020,"MN","Minnesota","Wright",27171,"Current asthma among adults aged >=18 years","%","Crude prevalence",8.9,8.4,9.4,8207,"POINT (-93.84832052 45.18852956)",27171100702,0.439609902475619
"1106",2020,"MN","Minnesota","Washington",27163,"Current asthma among adults aged >=18 years","%","Crude prevalence",9,8.5,9.5,4950,"POINT (-93.00035398 45.28238336)",27163070103,0.517629407351838
"1107",2020,"MN","Minnesota","Stearns",27145,"Current asthma among adults aged >=18 years","%","Crude prevalence",8.7,8.4,9,3821,"POINT (-94.94400537 45.49960214)",27145010900,0.307576894223556
"1108",2020,"MN","Minnesota","Washington",27163,"Current asthma among adults aged >=18 years","%","Crude prevalence",8.3,8,8.7,5598,"POINT (-92.96185563 45.1387905)",27163070204,0.0945236309077269
"1109",2020,"MN","Minnesota","St. Louis",27137,"Current asthma among adults aged >=18 years","%","Crude prevalence",10.1,9.6,10.7,1436,"POINT (-92.18046107 46.74613585)",27137003000,0.899474868717179
"1110",2020,"MN","Minnesota","St. Louis",27137,"Current asthma among adults aged >=18 years","%","Crude prevalence",10.4,9.9,11,1852,"POINT (-92.21563442 46.68799635)",27137003700,0.937734433608402
"1111",2020,"MN","Minnesota","Washington",27163,"Current asthma among adults aged >=18 years","%","Crude prevalence",8.7,8.2,9.3,5593,"POINT (-92.95177908 44.97921668)",27163070909,0.307576894223556
"1112",2020,"MN","Minnesota","Wright",27171,"Current asthma among adults aged >=18 years","%","Crude prevalence",8.5,8.1,8.9,3931,"POINT (-94.07334905 45.0654909)",27171101200,0.190547636909227
"1113",2020,"MN","Minnesota","Scott",27139,"Current asthma among adults aged >=18 years","%","Crude prevalence",8.1,7.6,8.6,7952,"POINT (-93.34998722 44.73119069)",27139080205,0.0412603150787697
"1114",2020,"MN","Minnesota","Winona",27169,"Current asthma among adults aged >=18 years","%","Crude prevalence",9.3,8.7,10.1,6684,"POINT (-91.69063463 44.02280917)",27169670300,0.691672918229557
"1115",2020,"MN","Minnesota","Ramsey",27123,"Current asthma among adults aged >=18 years","%","Crude prevalence",8.2,7.9,8.6,3394,"POINT (-93.17042107 44.99460473)",27123041900,0.0622655663915979
"1116",2020,"MN","Minnesota","Washington",27163,"Current asthma among adults aged >=18 years","%","Crude prevalence",8.5,8.1,9,5951,"POINT (-92.91598828 44.82058401)",27163071209,0.190547636909227
"1117",2020,"MN","Minnesota","Rock",27133,"Current asthma among adults aged >=18 years","%","Crude prevalence",9.1,8.9,9.5,3232,"POINT (-96.21848189 43.56977549)",27133570300,0.591147786946737
"1118",2020,"MN","Minnesota","Ramsey",27123,"Current asthma among adults aged >=18 years","%","Crude prevalence",8.9,8.5,9.3,4760,"POINT (-93.0913234 44.93336376)",27123037100,0.439609902475619
"1119",2020,"MN","Minnesota","Ramsey",27123,"Current asthma among adults aged >=18 years","%","Crude prevalence",8.6,8.2,9,5767,"POINT (-93.018345 45.0269195)",27123042401,0.246811702925731
"1120",2020,"MN","Minnesota","Stearns",27145,"Current asthma among adults aged >=18 years","%","Crude prevalence",10.3,9.4,11.4,7846,"POINT (-94.29612603 45.55480654)",27145011301,0.926481620405101
"1121",2020,"MN","Minnesota","Ramsey",27123,"Current asthma among adults aged >=18 years","%","Crude prevalence",9,8.6,9.5,4295,"POINT (-93.00469287 45.01983162)",27123042601,0.517629407351838
"1122",2020,"MN","Minnesota","Sherburne",27141,"Current asthma among adults aged >=18 years","%","Crude prevalence",8.8,8.5,9.2,9292,"POINT (-93.71883675 45.32288799)",27141030402,0.36384096024006
"1123",2020,"MN","Minnesota","Waseca",27161,"Current asthma among adults aged >=18 years","%","Crude prevalence",9.3,8.9,9.9,5481,"POINT (-93.49350062 44.08756476)",27161790400,0.691672918229557
"1124",2020,"MN","Minnesota","Winona",27169,"Current asthma among adults aged >=18 years","%","Crude prevalence",9.9,9.1,10.7,4231,"POINT (-91.65925359 44.01835556)",27169670600,0.868717179294824
"1125",2020,"MN","Minnesota","Washington",27163,"Current asthma among adults aged >=18 years","%","Crude prevalence",9.6,9.2,10.1,2922,"POINT (-92.97172974 44.96684809)",27163070912,0.807951987996999
"1126",2020,"MN","Minnesota","Wright",27171,"Current asthma among adults aged >=18 years","%","Crude prevalence",8.6,8.2,9.1,5024,"POINT (-94.076071 45.28189422)",27171100400,0.246811702925731
"1127",2020,"MN","Minnesota","Rice",27131,"Current asthma among adults aged >=18 years","%","Crude prevalence",9.2,8.5,9.9,3898,"POINT (-93.15019297 44.45916102)",27131070501,0.653413353338335
"1128",2020,"MN","Minnesota","Todd",27153,"Current asthma among adults aged >=18 years","%","Crude prevalence",9.5,9.1,10,3468,"POINT (-94.76574988 46.15221523)",27153790400,0.77344336084021
"1129",2020,"MN","Minnesota","Ramsey",27123,"Current asthma among adults aged >=18 years","%","Crude prevalence",7.9,7.5,8.3,3081,"POINT (-93.22316926 45.07701119)",27123041104,0.013503375843961
"1130",2020,"MN","Minnesota","Winona",27169,"Current asthma among adults aged >=18 years","%","Crude prevalence",8.6,8.2,8.9,7293,"POINT (-91.54084997 43.92171176)",27169670800,0.246811702925731
"1131",2020,"MN","Minnesota","St. Louis",27137,"Current asthma among adults aged >=18 years","%","Crude prevalence",9.2,8.8,9.7,2017,"POINT (-92.11583354 47.55953938)",27137014000,0.653413353338335
"1132",2020,"MN","Minnesota","Washington",27163,"Current asthma among adults aged >=18 years","%","Crude prevalence",8.6,8.1,9.1,7734,"POINT (-92.95717115 45.18165352)",27163070203,0.246811702925731
"1133",2020,"MN","Minnesota","Ramsey",27123,"Current asthma among adults aged >=18 years","%","Crude prevalence",8.1,7.8,8.4,3804,"POINT (-93.16192888 44.92699638)",27123036500,0.0412603150787697
"1134",2020,"MN","Minnesota","Ramsey",27123,"Current asthma among adults aged >=18 years","%","Crude prevalence",7.7,7.3,8.2,4774,"POINT (-93.16832076 45.04916623)",27123040803,0.00225056264066016
"1135",2020,"MN","Minnesota","Watonwan",27165,"Current asthma among adults aged >=18 years","%","Crude prevalence",9.3,8.8,9.9,4666,"POINT (-94.62073428 43.98643755)",27165950200,0.691672918229557
"1136",2020,"MN","Minnesota","St. Louis",27137,"Current asthma among adults aged >=18 years","%","Crude prevalence",9.6,9.3,10.1,1799,"POINT (-92.4614701 47.49104117)",27137013500,0.807951987996999
"1137",2020,"MN","Minnesota","Roseau",27135,"Current asthma among adults aged >=18 years","%","Crude prevalence",9.1,8.8,9.4,3755,"POINT (-95.44398717 48.72675039)",27135970400,0.591147786946737
"1138",2020,"MN","Minnesota","Ramsey",27123,"Current asthma among adults aged >=18 years","%","Crude prevalence",8.2,7.8,8.6,3915,"POINT (-93.18797398 44.90641254)",27123037601,0.0622655663915979
"1139",2020,"MN","Minnesota","Yellow Medicine",27173,"Current asthma among adults aged >=18 years","%","Crude prevalence",9.2,9,9.5,2030,"POINT (-95.51661801 44.63980148)",27173970400,0.653413353338335
"1140",2020,"MN","Minnesota","St. Louis",27137,"Current asthma among adults aged >=18 years","%","Crude prevalence",10.3,9.8,10.9,4339,"POINT (-92.90325177 47.42091575)",27137012400,0.926481620405101
"1141",2020,"MN","Minnesota","Ramsey",27123,"Current asthma among adults aged >=18 years","%","Crude prevalence",8.7,8.3,9.1,1432,"POINT (-93.09776009 44.99905479)",27123042201,0.307576894223556
"1142",2020,"MN","Minnesota","Ramsey",27123,"Current asthma among adults aged >=18 years","%","Crude prevalence",8.8,8.5,9.3,7053,"POINT (-93.07275129 45.05009487)",27123040604,0.36384096024006
"1143",2020,"MN","Minnesota","Ramsey",27123,"Current asthma among adults aged >=18 years","%","Crude prevalence",8.8,8.5,9.1,4222,"POINT (-93.14134739 44.91832363)",27123036700,0.36384096024006
"1144",2020,"MN","Minnesota","Sherburne",27141,"Current asthma among adults aged >=18 years","%","Crude prevalence",8.5,8,9.1,4991,"POINT (-93.60375226 45.34304408)",27141030504,0.190547636909227
"1145",2020,"MN","Minnesota","Washington",27163,"Current asthma among adults aged >=18 years","%","Crude prevalence",7.8,7.4,8.3,4285,"POINT (-92.9542187 44.89824171)",27163071014,0.00525131282820705
"1146",2020,"MN","Minnesota","Stearns",27145,"Current asthma among adults aged >=18 years","%","Crude prevalence",8.3,7.9,8.9,8213,"POINT (-94.22367434 45.60616799)",27145010102,0.0945236309077269
"1147",2020,"MN","Minnesota","Rice",27131,"Current asthma among adults aged >=18 years","%","Crude prevalence",8.3,7.9,8.7,7194,"POINT (-93.24999956 44.30137531)",27131070700,0.0945236309077269
"1148",2020,"MN","Minnesota","Steele",27147,"Current asthma among adults aged >=18 years","%","Crude prevalence",8.7,8.4,9,2830,"POINT (-93.27677399 43.98471642)",27147960500,0.307576894223556
"1149",2020,"MN","Minnesota","Scott",27139,"Current asthma among adults aged >=18 years","%","Crude prevalence",9,8.6,9.5,1845,"POINT (-93.33904502 44.77910042)",27139080100,0.517629407351838
"1150",2020,"MN","Minnesota","St. Louis",27137,"Current asthma among adults aged >=18 years","%","Crude prevalence",10.1,9.6,10.6,2123,"POINT (-92.14775246 46.76318007)",27137002600,0.899474868717179
"1151",2020,"MN","Minnesota","Rice",27131,"Current asthma among adults aged >=18 years","%","Crude prevalence",8.4,7.9,8.9,3181,"POINT (-93.15085837 44.43865709)",27131070503,0.141035258814704
"1152",2020,"MN","Minnesota","St. Louis",27137,"Current asthma among adults aged >=18 years","%","Crude prevalence",9.8,9.3,10.3,3737,"POINT (-92.10146157 46.80538681)",27137000900,0.846211552888222
"1153",2020,"MN","Minnesota","Watonwan",27165,"Current asthma among adults aged >=18 years","%","Crude prevalence",9,8.6,9.4,3568,"POINT (-94.6145171 44.06545505)",27165950100,0.517629407351838
"1154",2020,"MN","Minnesota","St. Louis",27137,"Current asthma among adults aged >=18 years","%","Crude prevalence",9.5,9.1,10,2884,"POINT (-92.22691053 46.74326947)",27137010100,0.77344336084021
"1155",2020,"MN","Minnesota","Ramsey",27123,"Current asthma among adults aged >=18 years","%","Crude prevalence",8.3,7.9,8.7,5951,"POINT (-93.11536586 45.02094919)",27123041601,0.0945236309077269
"1156",2020,"MN","Minnesota","Ramsey",27123,"Current asthma among adults aged >=18 years","%","Crude prevalence",10.2,9.2,11.3,1778,"POINT (-93.16369272 45.05918528)",27123040802,0.912228057014254
"1157",2020,"MN","Minnesota","Steele",27147,"Current asthma among adults aged >=18 years","%","Crude prevalence",9.4,8.8,10,3607,"POINT (-93.23112403 44.06872558)",27147960600,0.731432858214554
"1158",2020,"MN","Minnesota","Sibley",27143,"Current asthma among adults aged >=18 years","%","Crude prevalence",9.1,8.8,9.5,3640,"POINT (-94.50404963 44.5681939)",27143170200,0.591147786946737
"1159",2020,"MN","Minnesota","St. Louis",27137,"Current asthma among adults aged >=18 years","%","Crude prevalence",9.2,8.8,9.7,3450,"POINT (-91.85199053 47.90726845)",27137015300,0.653413353338335
"1160",2020,"MN","Minnesota","Ramsey",27123,"Current asthma among adults aged >=18 years","%","Crude prevalence",8,7.6,8.5,4066,"POINT (-93.13512245 45.0923757)",27123040707,0.0255063765941485
"1161",2020,"MN","Minnesota","St. Louis",27137,"Current asthma among adults aged >=18 years","%","Crude prevalence",10,9.5,10.5,1450,"POINT (-92.17887077 46.72772757)",27137003400,0.885221305326332
"1162",2020,"MN","Minnesota","Washington",27163,"Current asthma among adults aged >=18 years","%","Crude prevalence",8.4,7.9,8.9,3566,"POINT (-92.8388082 45.06383466)",27163070501,0.141035258814704
"1163",2020,"MN","Minnesota","Stearns",27145,"Current asthma among adults aged >=18 years","%","Crude prevalence",8.4,8.1,8.6,7042,"POINT (-94.61807428 45.46787674)",27145011100,0.141035258814704
"1164",2020,"MN","Minnesota","St. Louis",27137,"Current asthma among adults aged >=18 years","%","Crude prevalence",9.6,9.4,9.9,3441,"POINT (-92.55396821 48.16227224)",27137015500,0.807951987996999
"1165",2020,"MN","Minnesota","Ramsey",27123,"Current asthma among adults aged >=18 years","%","Crude prevalence",8.9,8.5,9.5,3826,"POINT (-93.18229188 44.92706438)",27123036300,0.439609902475619
"1166",2020,"MN","Minnesota","Ramsey",27123,"Current asthma among adults aged >=18 years","%","Crude prevalence",8.2,7.8,8.6,3145,"POINT (-93.21826076 45.10047196)",27123041002,0.0622655663915979
"1167",2020,"MN","Minnesota","Steele",27147,"Current asthma among adults aged >=18 years","%","Crude prevalence",9,8.6,9.4,3744,"POINT (-93.17142002 43.89221487)",27147960800,0.517629407351838
"1168",2020,"MN","Minnesota","Waseca",27161,"Current asthma among adults aged >=18 years","%","Crude prevalence",8.6,8.2,9,3137,"POINT (-93.54822209 44.04730186)",27161790300,0.246811702925731
"1169",2020,"MN","Minnesota","Ramsey",27123,"Current asthma among adults aged >=18 years","%","Crude prevalence",8.2,7.8,8.7,3666,"POINT (-93.15531377 45.00251583)",27123041800,0.0622655663915979
"1170",2020,"MN","Minnesota","Stearns",27145,"Current asthma among adults aged >=18 years","%","Crude prevalence",8.4,8.1,8.6,6487,"POINT (-94.28594019 45.36334275)",27145011200,0.141035258814704
"1171",2020,"MN","Minnesota","Washington",27163,"Current asthma among adults aged >=18 years","%","Crude prevalence",8.2,7.9,8.6,4834,"POINT (-92.97399075 44.9350458)",27163071001,0.0622655663915979
"1172",2020,"MN","Minnesota","St. Louis",27137,"Current asthma among adults aged >=18 years","%","Crude prevalence",10.1,9.5,10.8,1225,"POINT (-92.11449392 46.77703737)",27137002000,0.899474868717179
"1173",2020,"MN","Minnesota","Wright",27171,"Current asthma among adults aged >=18 years","%","Crude prevalence",8.6,8.1,9.1,5755,"POINT (-93.87479714 45.16410551)",27171100701,0.246811702925731
"1174",2020,"MN","Minnesota","Sherburne",27141,"Current asthma among adults aged >=18 years","%","Crude prevalence",8.6,8.2,9.1,8983,"POINT (-93.85005627 45.4211347)",27141030404,0.246811702925731
"1175",2020,"MN","Minnesota","Wright",27171,"Current asthma among adults aged >=18 years","%","Crude prevalence",8.4,7.9,8.9,8224,"POINT (-93.82839973 45.03413151)",27171101000,0.141035258814704
"1176",2020,"MN","Minnesota","Swift",27151,"Current asthma among adults aged >=18 years","%","Crude prevalence",9,8.7,9.4,2415,"POINT (-95.37763744 45.27623074)",27151960100,0.517629407351838
"1177",2020,"MN","Minnesota","Sherburne",27141,"Current asthma among adults aged >=18 years","%","Crude prevalence",8.9,8.4,9.4,6193,"POINT (-93.6009312 45.30632701)",27141030503,0.439609902475619
"1178",2020,"MN","Minnesota","Washington",27163,"Current asthma among adults aged >=18 years","%","Crude prevalence",8.5,8.1,8.9,2781,"POINT (-92.80782407 45.04534611)",27163070602,0.190547636909227
"1179",2020,"MN","Minnesota","Waseca",27161,"Current asthma among adults aged >=18 years","%","Crude prevalence",8.9,8.6,9.3,2666,"POINT (-93.61842849 43.91337447)",27161790200,0.439609902475619
"1180",2020,"MN","Minnesota","Ramsey",27123,"Current asthma among adults aged >=18 years","%","Crude prevalence",9,8.5,9.6,4987,"POINT (-92.99444409 44.96677854)",27123042501,0.517629407351838
"1181",2020,"MN","Minnesota","St. Louis",27137,"Current asthma among adults aged >=18 years","%","Crude prevalence",9.5,9.2,9.9,1891,"POINT (-92.36971289 47.50160102)",27137013600,0.77344336084021
"1182",2020,"MN","Minnesota","St. Louis",27137,"Current asthma among adults aged >=18 years","%","Crude prevalence",9.1,8.7,9.5,4163,"POINT (-92.15983231 46.77778273)",27137002300,0.591147786946737
"1183",2020,"MN","Minnesota","Renville",27129,"Current asthma among adults aged >=18 years","%","Crude prevalence",8.8,8.5,9.2,1958,"POINT (-94.87785465 44.77992705)",27129790200,0.36384096024006
"1184",2020,"MN","Minnesota","Wabasha",27157,"Current asthma among adults aged >=18 years","%","Crude prevalence",8.7,8.4,9,3397,"POINT (-92.06467786 44.25991275)",27157490200,0.307576894223556
"1185",2020,"MN","Minnesota","Ramsey",27123,"Current asthma among adults aged >=18 years","%","Crude prevalence",8.6,8.2,9,2228,"POINT (-93.12098421 44.9450362)",27123035500,0.246811702925731
"1186",2020,"MN","Minnesota","Washington",27163,"Current asthma among adults aged >=18 years","%","Crude prevalence",8.3,8,8.7,3936,"POINT (-92.82798983 45.25389489)",27163070205,0.0945236309077269
"1187",2020,"MN","Minnesota","Washington",27163,"Current asthma among adults aged >=18 years","%","Crude prevalence",7.9,7.6,8.4,4658,"POINT (-92.94763602 44.93461045)",27163071006,0.013503375843961
"1188",2020,"MN","Minnesota","St. Louis",27137,"Current asthma among adults aged >=18 years","%","Crude prevalence",8.8,8.4,9.2,1584,"POINT (-92.26325051 46.72151508)",27137010200,0.36384096024006
